tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
246,2020-04-20 19:19:06.5920,2020-04-20 19:23:13.0460,3818,Calyer St & Jewel St,40.72984,-73.94839,3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,40438,Subscriber,1987,1
1555,2020-04-20 19:19:07.3480,2020-04-20 19:45:02.6810,3141,1 Ave & E 68 St,40.76500525,-73.95818491,237,E 11 St & 2 Ave,40.73047309,-73.98672378,27844,Subscriber,1994,2
3834,2020-04-20 19:19:08.2260,2020-04-20 20:23:03.0430,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,3579,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,41163,Customer,1999,1
355,2020-04-20 19:19:09.4640,2020-04-20 19:25:05.0680,489,10 Ave & W 28 St,40.75066386,-74.00176802,515,W 43 St & 10 Ave,40.76009437,-73.99461843,41311,Subscriber,1985,1
2294,2020-04-20 19:19:11.5270,2020-04-20 19:57:25.7600,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,3804,Front St & Jay St,40.702461,-73.98684200000001,33957,Subscriber,1958,1
879,2020-04-20 19:19:13.7870,2020-04-20 19:33:53.2380,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,468,Broadway & W 56 St,40.7652654,-73.98192338,42884,Customer,1980,2
1258,2020-04-20 19:19:14.1680,2020-04-20 19:40:12.4460,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,29793,Subscriber,1984,1
1824,2020-04-20 19:19:17.3760,2020-04-20 19:49:41.8000,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,38430,Subscriber,1990,1
302,2020-04-20 19:19:18.9840,2020-04-20 19:24:21.1060,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,363,West Thames St,40.70834698,-74.01713445,43394,Subscriber,1984,1
448,2020-04-20 19:19:23.3160,2020-04-20 19:26:51.5030,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,15164,Subscriber,1983,1
657,2020-04-20 19:19:29.7520,2020-04-20 19:30:27.0570,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,3739,Perry St & Greenwich Ave,40.735918,-74.000939,34126,Subscriber,1978,1
77,2020-04-20 19:19:29.8630,2020-04-20 19:20:46.9840,3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,27629,Subscriber,1981,1
1513,2020-04-20 19:19:30.0960,2020-04-20 19:44:43.8270,490,8 Ave & W 33 St,40.751551,-73.993934,3919,Wall St & South St,40.704370000000004,-74.00636999999999,36587,Customer,1980,1
164,2020-04-20 19:19:32.7300,2020-04-20 19:22:17.4640,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,43250,Subscriber,1972,2
3036,2020-04-20 19:19:33.9200,2020-04-20 20:10:10.0420,448,W 37 St & 10 Ave,40.75660359,-73.9979009,448,W 37 St & 10 Ave,40.75660359,-73.9979009,30468,Customer,1988,1
1868,2020-04-20 19:19:36.6320,2020-04-20 19:50:44.8270,446,W 24 St & 7 Ave,40.74487634,-73.99529885,509,9 Ave & W 22 St,40.7454973,-74.00197139,15680,Subscriber,1978,1
295,2020-04-20 19:19:39.8450,2020-04-20 19:24:35.2090,474,5 Ave & E 29 St,40.7451677,-73.98683077,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,40528,Customer,1996,1
2322,2020-04-20 19:19:42.4330,2020-04-20 19:58:24.7630,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3168,Central Park West & W 85 St,40.78472675,-73.96961715,31839,Customer,1974,2
383,2020-04-20 19:19:44.9670,2020-04-20 19:26:08.0700,3124,46 Ave & 5 St,40.74731,-73.95451,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,39179,Subscriber,1979,1
1278,2020-04-20 19:19:47.1350,2020-04-20 19:41:05.5240,517,Pershing Square South,40.751581,-73.97791,195,Liberty St & Broadway,40.70905623,-74.01043382,15095,Subscriber,1974,1
1282,2020-04-20 19:19:49.7590,2020-04-20 19:41:12.5930,3320,Central Park West & W 100 St,40.794066608185524,-73.96286845207214,446,W 24 St & 7 Ave,40.74487634,-73.99529885,43175,Subscriber,1989,1
248,2020-04-20 19:19:59.1970,2020-04-20 19:24:07.7880,530,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,72,W 52 St & 11 Ave,40.76727216,-73.99392888,30842,Customer,1969,0
593,2020-04-20 19:20:03.0490,2020-04-20 19:29:56.0940,289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,261,Johnson St & Gold St,40.69474881,-73.98362464,36295,Subscriber,1987,1
772,2020-04-20 19:20:03.1190,2020-04-20 19:32:55.8850,3398,Smith St & 9 St,40.67469570000001,-73.99785768,3398,Smith St & 9 St,40.67469570000001,-73.99785768,39802,Subscriber,1969,1
857,2020-04-20 19:20:04.7590,2020-04-20 19:34:22.6690,282,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,3112,Milton St & Franklin St,40.72906,-73.95779,35115,Customer,1969,0
363,2020-04-20 19:20:06.9340,2020-04-20 19:26:10.4680,3124,46 Ave & 5 St,40.74731,-73.95451,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,34010,Subscriber,1988,2
1281,2020-04-20 19:20:07.8180,2020-04-20 19:41:28.9550,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,32219,Customer,1969,0
948,2020-04-20 19:20:08.6760,2020-04-20 19:35:56.7230,466,W 25 St & 6 Ave,40.74395411,-73.99144871,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,41410,Subscriber,1973,1
2502,2020-04-20 19:20:08.9060,2020-04-20 20:01:51.2390,341,Stanton St & Mangin St,40.71782143,-73.97628939,341,Stanton St & Mangin St,40.71782143,-73.97628939,30811,Subscriber,1990,1
914,2020-04-20 19:20:12.8160,2020-04-20 19:35:27.5440,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,39011,Subscriber,1975,1
1530,2020-04-20 19:20:15.6650,2020-04-20 19:45:45.9900,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,43338,Subscriber,1995,1
1079,2020-04-20 19:20:15.9000,2020-04-20 19:38:15.0590,282,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,3115,India St & Manhattan Ave,40.73232194,-73.9550858,42876,Subscriber,1974,2
1270,2020-04-20 19:20:15.9890,2020-04-20 19:41:26.7710,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,39548,Customer,1969,0
168,2020-04-20 19:20:17.1030,2020-04-20 19:23:05.9070,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,27863,Subscriber,1992,2
422,2020-04-20 19:20:18.0210,2020-04-20 19:27:20.6760,257,Lispenard St & Broadway,40.71939226,-74.00247214,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,40943,Customer,1969,0
1266,2020-04-20 19:20:18.1680,2020-04-20 19:41:24.5690,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,392,Jay St & Tech Pl,40.695065,-73.987167,21114,Customer,1969,0
2501,2020-04-20 19:20:18.4380,2020-04-20 20:02:00.0170,341,Stanton St & Mangin St,40.71782143,-73.97628939,341,Stanton St & Mangin St,40.71782143,-73.97628939,32200,Subscriber,1991,2
83,2020-04-20 19:20:19.2790,2020-04-20 19:21:43.2520,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,29367,Subscriber,1990,1
1180,2020-04-20 19:20:22.8730,2020-04-20 19:40:03.5330,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,405,Washington St & Gansevoort St,40.739323,-74.008119,42915,Customer,1978,1
565,2020-04-20 19:20:25.5010,2020-04-20 19:29:51.1310,3491,E 118 St & 1 Ave,40.797470000000004,-73.93504,3503,Madison Ave & E 120 St,40.80295,-73.942954,40084,Subscriber,1992,2
207,2020-04-20 19:20:25.8980,2020-04-20 19:23:53.5050,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,26999,Subscriber,1982,1
2618,2020-04-20 19:20:27.2040,2020-04-20 20:04:05.4970,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,39191,Subscriber,1959,1
527,2020-04-20 19:20:30.1280,2020-04-20 19:29:17.8550,432,E 7 St & Avenue A,40.72621788,-73.98379855,536,1 Ave & E 30 St,40.74144387,-73.97536082,31151,Subscriber,1989,2
348,2020-04-20 19:20:30.1770,2020-04-20 19:26:18.1920,3771,McKibbin St & Bogart St,40.706237,-73.933871,3860,Wilson Ave & Troutman St,40.70166,-73.92754000000001,39199,Subscriber,1998,1
1509,2020-04-20 19:20:30.8630,2020-04-20 19:45:40.5560,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3773,Knickerbocker Ave & Thames St,40.70539,-73.92976,29395,Subscriber,1985,1
744,2020-04-20 19:20:33.1880,2020-04-20 19:32:57.5890,3435,Grand St & Elizabeth St,40.718821999999996,-73.99596,223,W 13 St & 7 Ave,40.73781509,-73.99994661,32548,Subscriber,1984,2
688,2020-04-20 19:20:33.9550,2020-04-20 19:32:02.8530,468,Broadway & W 56 St,40.7652654,-73.98192338,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,37585,Customer,1990,1
1614,2020-04-20 19:20:34.5660,2020-04-20 19:47:29.4090,445,E 10 St & Avenue A,40.72740794,-73.98142006,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,43654,Subscriber,1979,1
958,2020-04-20 19:20:35.1350,2020-04-20 19:36:33.4680,346,Bank St & Hudson St,40.73652889,-74.00618026,476,E 31 St & 3 Ave,40.74394314,-73.97966069,41796,Subscriber,1991,1
1686,2020-04-20 19:20:36.1780,2020-04-20 19:48:43.1680,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,3605,31 Ave & Crescent St,40.765834600000005,-73.9265474,41898,Subscriber,1987,2
600,2020-04-20 19:20:36.2180,2020-04-20 19:30:36.5730,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,476,E 31 St & 3 Ave,40.74394314,-73.97966069,27961,Subscriber,1988,2
200,2020-04-20 19:20:41.9120,2020-04-20 19:24:02.2210,3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,40913,Subscriber,1984,1
329,2020-04-20 19:20:41.9400,2020-04-20 19:26:11.0480,238,Bank St & Washington St,40.7361967,-74.00859207,482,W 15 St & 7 Ave,40.73935542,-73.99931783,41718,Subscriber,1969,0
1281,2020-04-20 19:20:43.5680,2020-04-20 19:42:05.5030,3877,Madison St & Forest Ave,40.70555,-73.90245,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,38684,Subscriber,1988,2
2986,2020-04-20 19:20:44.4740,2020-04-20 20:10:30.8450,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3378,E 76 St & Park Ave,40.773763,-73.96222088,42828,Subscriber,1974,1
928,2020-04-20 19:20:44.7810,2020-04-20 19:36:13.4310,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,3712,W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389,41481,Subscriber,1984,1
2385,2020-04-20 19:20:45.4750,2020-04-20 20:00:31.1370,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,37734,Subscriber,1989,1
229,2020-04-20 19:20:46.3040,2020-04-20 19:24:35.8580,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3109,Banker St & Meserole Ave,40.72606,-73.95621,43843,Subscriber,1983,1
302,2020-04-20 19:20:46.6020,2020-04-20 19:25:48.7790,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,16143,Subscriber,1972,1
148,2020-04-20 19:20:47.2380,2020-04-20 19:23:16.1310,3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,34175,Subscriber,1991,1
703,2020-04-20 19:20:51.8010,2020-04-20 19:32:35.5930,3573,35 St & 34 Ave,40.7580583,-73.92427509999999,3602,31 Ave & 34 St,40.763154,-73.920827,43134,Subscriber,1985,1
2101,2020-04-20 19:20:54.8920,2020-04-20 19:55:56.2300,3689,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028,167,E 39 St & 3 Ave,40.7489006,-73.97604882,36043,Subscriber,1975,2
831,2020-04-20 19:20:55.8460,2020-04-20 19:34:47.3050,3330,Henry St & Bay St,40.672505799999996,-74.00494695,3324,3 Ave & 14 St,40.6685455,-73.99333264,40334,Subscriber,1976,1
2419,2020-04-20 19:20:57.6330,2020-04-20 20:01:17.2320,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,3617,28 Ave & 35 St,40.7671,-73.9169858,43870,Subscriber,1986,1
1039,2020-04-20 19:20:57.7730,2020-04-20 19:38:17.6170,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3892,38 Ave & 29 St,40.75473,-73.93366999999999,29703,Subscriber,1968,1
981,2020-04-20 19:20:58.0840,2020-04-20 19:37:19.9810,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,39719,Subscriber,1963,1
214,2020-04-20 19:20:59.0200,2020-04-20 19:24:33.6710,3494,E 115 St & Lexington Ave,40.797911,-73.9423,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,28632,Subscriber,1992,1
77,2020-04-20 19:21:01.8410,2020-04-20 19:22:19.1620,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,27629,Subscriber,1981,1
2333,2020-04-20 19:21:02.4600,2020-04-20 19:59:56.1080,3884,Centre St & Seneca Ave,40.699690000000004,-73.9022,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,40491,Subscriber,1994,1
1583,2020-04-20 19:21:03.9960,2020-04-20 19:47:27.3670,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,3354,3 St & Prospect Park West,40.668132,-73.97363831,41477,Subscriber,1988,2
723,2020-04-20 19:21:05.7360,2020-04-20 19:33:09.4040,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,40103,Subscriber,1980,1
819,2020-04-20 19:21:06.5060,2020-04-20 19:34:46.4790,3330,Henry St & Bay St,40.672505799999996,-74.00494695,3324,3 Ave & 14 St,40.6685455,-73.99333264,43791,Subscriber,1974,2
1964,2020-04-20 19:21:07.3840,2020-04-20 19:53:51.5790,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,3515,24 Ave & 26 St,40.774591,-73.918544,38449,Customer,1969,0
387,2020-04-20 19:21:13.5040,2020-04-20 19:27:40.8440,403,E 2 St & 2 Ave,40.72502876,-73.99069656,383,Greenwich Ave & Charles St,40.735238,-74.000271,30015,Subscriber,1966,1
121,2020-04-20 19:21:17.9820,2020-04-20 19:23:19.8530,3905,4 Ave & E 12 St,40.732647,-73.99011,285,Broadway & E 14 St,40.73454567,-73.99074142,16707,Subscriber,1967,1
240,2020-04-20 19:21:18.4260,2020-04-20 19:25:19.0220,411,E 6 St & Avenue D,40.72228087,-73.97668709,445,E 10 St & Avenue A,40.72740794,-73.98142006,42962,Subscriber,1986,1
141,2020-04-20 19:21:18.4650,2020-04-20 19:23:39.8340,3837,Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,3890,Grove St & Broadway,40.69047,-73.923511,30944,Subscriber,1985,1
745,2020-04-20 19:21:19.1740,2020-04-20 19:33:45.0950,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,32180,Customer,1983,1
153,2020-04-20 19:21:24.6130,2020-04-20 19:23:57.6740,3604,Rogers Ave & Sterling St,40.6630619,-73.95387459999999,3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,40325,Subscriber,1971,1
1356,2020-04-20 19:21:26.7390,2020-04-20 19:44:03.5690,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,32230,Subscriber,1993,1
164,2020-04-20 19:21:27.4990,2020-04-20 19:24:12.0830,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,42794,Subscriber,1976,1
1194,2020-04-20 19:21:29.6990,2020-04-20 19:41:24.3840,3067,Broadway & Whipple St,40.7016657,-73.9437303,3879,Broadway & Madison St,40.68822,-73.91966,43507,Customer,1986,1
1349,2020-04-20 19:21:31.1150,2020-04-20 19:44:00.6970,435,W 21 St & 6 Ave,40.74173969,-73.99415556,478,11 Ave & W 41 St,40.76030096,-73.99884222,39604,Subscriber,1979,2
268,2020-04-20 19:21:31.1600,2020-04-20 19:25:59.8300,3877,Madison St & Forest Ave,40.70555,-73.90245,3888,Woodward Ave & Harman St,40.70793,-73.91091999999999,32325,Subscriber,1993,1
604,2020-04-20 19:21:33.0700,2020-04-20 19:31:37.9720,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,41125,Subscriber,1994,1
1013,2020-04-20 19:21:33.0930,2020-04-20 19:38:27.0640,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,40154,Subscriber,1970,1
1541,2020-04-20 19:21:34.2460,2020-04-20 19:47:15.8240,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,41243,Subscriber,1990,2
1780,2020-04-20 19:21:35.2680,2020-04-20 19:51:15.3930,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,43601,Customer,1969,0
905,2020-04-20 19:21:38.3220,2020-04-20 19:36:43.5140,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,217,Old Fulton St,40.70277159,-73.99383605,43247,Subscriber,1980,2
3137,2020-04-20 19:21:39.8270,2020-04-20 20:13:57.1770,3047,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,3249,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,43427,Customer,1992,2
816,2020-04-20 19:21:40.1950,2020-04-20 19:35:16.8960,326,E 11 St & 1 Ave,40.72953837,-73.98426726,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20168,Subscriber,1969,1
802,2020-04-20 19:21:40.7650,2020-04-20 19:35:03.2500,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,41260,Customer,1993,2
1728,2020-04-20 19:21:41.0520,2020-04-20 19:50:29.7170,445,E 10 St & Avenue A,40.72740794,-73.98142006,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,40875,Customer,1990,2
447,2020-04-20 19:21:42.0150,2020-04-20 19:29:09.7850,3881,12 Ave & W 125 St,40.818298999999996,-73.96040500000001,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,40627,Subscriber,1993,2
1566,2020-04-20 19:21:44.6180,2020-04-20 19:47:50.8220,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,3115,India St & Manhattan Ave,40.73232194,-73.9550858,35166,Subscriber,1976,2
634,2020-04-20 19:21:46.8110,2020-04-20 19:32:21.2370,3299,E 98 St & Park Ave,40.788129999999995,-73.95206,3671,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,32077,Subscriber,1993,2
756,2020-04-20 19:21:48.1780,2020-04-20 19:34:24.7630,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,35380,Subscriber,1981,2
2355,2020-04-20 19:21:49.7270,2020-04-20 20:01:05.5930,3718,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,368,Carmine St & 6 Ave,40.73038599,-74.00214988,34977,Subscriber,1996,1
725,2020-04-20 19:21:54.0860,2020-04-20 19:33:59.9760,3785,W 42 St & 6 Ave,40.75492,-73.98455,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,28816,Subscriber,1969,1
1712,2020-04-20 19:21:56.3660,2020-04-20 19:50:28.8760,3891,Irving Ave & Palmetto St,40.698,-73.9127,3831,Broadway & Hancock St,40.68663,-73.9168,40047,Subscriber,1984,1
2567,2020-04-20 19:22:00.8600,2020-04-20 20:04:48.5720,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,423,W 54 St & 9 Ave,40.76584941,-73.98690506,38817,Subscriber,1992,1
1788,2020-04-20 19:22:01.1360,2020-04-20 19:51:49.8520,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3536,W 116 St & Broadway,40.8082,-73.9641,42812,Customer,1990,2
416,2020-04-20 19:22:07.1730,2020-04-20 19:29:03.7140,3151,E 81 St & York Ave,40.7728384,-73.94989233,3152,3 Ave & E 71 St,40.76873687,-73.96119945,39698,Subscriber,1977,1
199,2020-04-20 19:22:08.9980,2020-04-20 19:25:28.7620,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,43496,Subscriber,1976,1
95,2020-04-20 19:22:11.6340,2020-04-20 19:23:46.6500,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3355,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,17374,Subscriber,1967,2
807,2020-04-20 19:22:13.2250,2020-04-20 19:35:40.7550,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3141,1 Ave & E 68 St,40.76500525,-73.95818491,37777,Subscriber,1950,1
6144,2020-04-20 19:22:14.8630,2020-04-20 21:04:39.3180,3348,Coffey St & Conover St,40.677236,-74.015665,3306,10 St & 7 Ave,40.666207799999995,-73.98199886,21543,Subscriber,1992,1
1054,2020-04-20 19:22:18.9720,2020-04-20 19:39:53.0080,3570,35 Ave & 37 St,40.7557327,-73.92366109999999,3614,Crescent St & 30 Ave,40.768692,-73.9249574,17430,Subscriber,1969,0
229,2020-04-20 19:22:23.1640,2020-04-20 19:26:12.6740,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,401,Allen St & Rivington St,40.72019576,-73.98997825,43051,Subscriber,1988,2
925,2020-04-20 19:22:23.8080,2020-04-20 19:37:49.1230,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,40114,Subscriber,1978,1
418,2020-04-20 19:22:25.4280,2020-04-20 19:29:24.3030,350,Clinton St & Grand St,40.71559509,-73.9870295,317,E 6 St & Avenue B,40.72453734,-73.98185424,38836,Subscriber,1980,2
288,2020-04-20 19:22:25.9260,2020-04-20 19:27:14.5670,3461,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,376,John St & William St,40.70862144,-74.00722156,33174,Subscriber,1995,1
204,2020-04-20 19:22:26.8430,2020-04-20 19:25:51.4890,3495,E 114 St & 1 Ave,40.79456629999999,-73.9362541,3490,E 116 St & 2 Ave,40.796879,-73.93726099999999,38139,Subscriber,1980,2
1938,2020-04-20 19:22:31.1910,2020-04-20 19:54:49.7910,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,3141,1 Ave & E 68 St,40.76500525,-73.95818491,36487,Subscriber,1991,1
318,2020-04-20 19:22:31.3320,2020-04-20 19:27:50.1010,455,1 Ave & E 44 St,40.75001986,-73.96905301,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,30233,Subscriber,1992,1
88,2020-04-20 19:22:32.7260,2020-04-20 19:24:01.3080,3714,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,27629,Subscriber,1981,1
2287,2020-04-20 19:22:36.1180,2020-04-20 20:00:44.0130,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,3341,Central Park West & W 102 St,40.795346,-73.96186,40422,Subscriber,1982,1
1262,2020-04-20 19:22:36.5920,2020-04-20 19:43:38.8910,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,40807,Subscriber,1969,0
556,2020-04-20 19:22:36.9920,2020-04-20 19:31:53.8600,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,21567,Subscriber,1990,2
585,2020-04-20 19:22:38.2320,2020-04-20 19:32:24.1230,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,385,E 55 St & 2 Ave,40.75797322,-73.96603308,27875,Subscriber,1958,2
1300,2020-04-20 19:22:38.2520,2020-04-20 19:44:18.6060,3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145,3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145,40951,Subscriber,1987,1
1079,2020-04-20 19:22:39.1820,2020-04-20 19:40:38.6300,79,Franklin St & W Broadway,40.71911552,-74.00666661,377,6 Ave & Canal St,40.72243797,-74.00566443,42567,Subscriber,1970,1
1586,2020-04-20 19:22:45.1840,2020-04-20 19:49:12.0730,532,S 5 Pl & S 5 St,40.710451,-73.960876,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,31203,Subscriber,1984,2
804,2020-04-20 19:22:47.7150,2020-04-20 19:36:12.4310,426,West St & Chambers St,40.71754834,-74.01322069,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,26614,Subscriber,1993,1
244,2020-04-20 19:22:47.7980,2020-04-20 19:26:52.0460,448,W 37 St & 10 Ave,40.75660359,-73.9979009,490,8 Ave & W 33 St,40.751551,-73.993934,39916,Subscriber,1975,1
2266,2020-04-20 19:22:48.4190,2020-04-20 20:00:34.9490,405,Washington St & Gansevoort St,40.739323,-74.008119,3085,Roebling St & N 4 St,40.714690000000004,-73.95739,17391,Subscriber,1990,1
489,2020-04-20 19:22:49.2190,2020-04-20 19:30:58.4960,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,31974,Subscriber,1996,1
462,2020-04-20 19:22:49.8440,2020-04-20 19:30:32.0880,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,41388,Subscriber,1973,1
2146,2020-04-20 19:22:50.8360,2020-04-20 19:58:36.9830,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,35075,Subscriber,1997,1
586,2020-04-20 19:22:51.5720,2020-04-20 19:32:37.6930,426,West St & Chambers St,40.71754834,-74.01322069,127,Barrow St & Hudson St,40.73172428,-74.00674436,33605,Customer,1969,0
